ID,제목,저자,발행처,발행년월일,발행년,수량,가격,본문언어,비매품여부,이용대상,카테고리
NBC20241588502,오장환과 데카당스 문학,이영숙,고두미,2024-09-13,2024,134 p.,21800,kor,N,일반,소설/문학
NBC20241588503,오재 양만용의 시문학 연구,양승천,창조와 지식,2024------,2024.0,255 p.,32600,kor,Y,일반,소설/문학
NBC20241588504,오재 양만용의 시문학 연구,양승천,창조와 지식,2024-06-20,2024,255 p.,27700,kor,Y,전문,소설/문학
NBC20241588511,오정화 회계학 회계 1000제,오정화,메가스터디교육,2024------,2024,717 p.,43400,kor,N,일반,경제/경영
NBC20241588542,오쿠자바의 노래시,Okudzhava Bulat;조주관,지식을만드는지식,2024-07-05,2024,184 p.,14000,kor,N,일반,IT/컴퓨터
NBC20241588543,오쿠자바의 노래시,Okudzhava Bulat;조주관,지식을만드는지식,2024-07-05,2024,184 p.,31600,kor,N,일반,IT/컴퓨터
NBC20241534637,오쿠자바의 노래시,"Okudzhava, Bulat(KAC201770603);조주관(KAC201231447)",지식을만드는지식,2024-07-05,2024,전자책 1책,11700,rus,N,일반,IT/컴퓨터
NBC20241588548,오타니 영어,다치카와 마사키;허진우,커뮤니케이션열림,2024-03-10,2024,215 p.,32600,kor,N,일반,외국어
NBC20241588605,옥스퍼드 책의 역사,Raven James;Robson Eleanor;Crostini Barbara;Brokaw Cynthia;Rundle David;Proot Goran;Blair Ann M.;Blair Sheila;Bloom Jonathan;Freedman Jeffrey;Shaw Graham;Cachin Marie-Fran?oise;Reed Christopher A.;Steele M. William;Wirten Eva Hemmungs;Schnapp Jeffrey T.;홍정인,교유서가 교유당,2024-09-15,2024,629 p.,27500,kor,N,일반,역사/인문
NBC20241588652,"온라인 마케팅 전쟁, 최전선의 변화",이상규,나비의활주로,2024-03-30,2024,339 p.,21800,kor,N,일반,경제/경영
NBC20241588653,온라인 비즈니스 트렌드 서핑,정연태,클레버니스,2024------,2024,207 p.,27000,kor,N,일반,경제/경영
NBC20241588657,온라인과 오프라인 사이에서 철학하다,도야 히로시;불키드;이소담,위즈덤하우스,2024-06-12,2024,138 p.,12900,kor,N,일반,역사/인문
NBC20241588701,올바른 부동산 공부 방법,제갈육삼,퍼플,2024-04-01,2024,265 p.,18600,kor,N,일반,경제/경영
NBC20241588743,와글와글 초등경제교육,김건,크루 한국학술정보,2024-01-19,2024,275 p.,21200,kor,N,일반,경제/경영
NBC20241588744,와글와글 초등경제교육,김건,크루 한국학술정보,2024-02-29,2024,275 p.,28100,kor,N,일반,경제/경영
NBC20241588751,와이드 경제학,정승진;장선구;이진형,비앤엠북스,2024------,2024.0,"xviii, 476 p.",26900,kor,N,일반,경제/경영
NBC20241588759,와인 인문학,배영달,Lightit(라이릿),2024-07-01,2024,322 p.,41300,kor,N,일반,소설/문학
NBC20241588760,와인 인문학,배영달,Lightit(라이릿),2024-07-01,2024,406 p.,30100,kor,N,일반,소설/문학
NBC20241588770,와인의 역사,Tattersall Ian;DeSalle Rob;허원,한울(한울엠플러스),2024-02-15,2024,339 p.,42700,kor,N,일반,역사/인문
NBC20241588783,왁자지껄 심리 상담소,이광,서랍의 날씨,2024-08-30,2024,349 p.,25700,kor,N,일반,역사/인문
NBC20241588785,완도 역사와 인물,완도군문화원,완도문화원 ;삼일인쇄,2024-02-07,2024,369 p.,12100,kor,Y,일반,역사/인문
NBC20241588791,완벽주의자를 위한 행복 연습,Ben Shahar Tal;노혜숙,슬로디미디어,2024-01-25,2024,279 p.,22100,kor,N,일반,자기계발
NBC20241588792,완벽주의자를 위한 행복 연습,벤-샤하르 탈;노혜숙,슬로디미디어,2024------,2024,전자책 1책,16600,kor,N,일반,자기계발
NBC20241588815,"완생, 좋은 삶을 위한 성공의 기술",이기홍;이문진;이인석;변영삼;이강란;장동철,"화담,하다(화담,하다 미디어그룹)",2024-11-28,2024,266 p.,42000,kor,N,일반,자기계발
NBC20241588880,왕초보 영어회화 100일의 기적,문성현,넥서스,2024-04-10,2024,238 p.,31300,kor,N,일반,외국어
NBC20241534702,왕초보 영어회화 100일의 기적,문성현(KAC201612233),넥서스,2024-03-22,2024,전자책 1책,16200,kor,N,일반,외국어
NBC20241588884,왕초보자도 누구나 가능한 GPT로 코딩하기,김수미,Young Sun Lee Creative Studio(이영선창작스튜디오),2024-04-15,2024,199 p.,18400,kor,N,일반,IT/컴퓨터
NBC20241588904,왜 당신의 행복을 남에게서 찾는가,이근오,든해,2024------,2024.0,254 p.,27800,kor,N,일반,자기계발
NBC20241534707,왜 재난인문학인가?,강희숙(KAC201407771);고태우(KAC201948469);권민균(KAC201604017);김영미(KAC201732966);박승현(KAC201316855);이석현(KAC201739106);한순미(KAC201429882),역락,2024-02-20,2024,323 p.,39500,kor,N,일반,소설/문학
NBC20241534709,왜 현장재난인문학인가,다카쿠라 히로키(KAC201518194);야마구치 무쓰미(KAC2018P5309);김경인(KAC201211875);임미선(KAC202305248),역락,2024-02-20,2024,406 p.,42600,jpn,N,일반,소설/문학
NBC20241588943,"왜?, 나는 (부, 권력, 건강, 행복)이 없는가! 왜?",윤창섭,Pubple(퍼플),2024-08-05,2024,209 p.,25100,kor,N,일반,자기계발
NBC20241588947,외계 문학 걸작선,이갑수,문학과지성사,2024-01-30,2024,312 p.,30500,kor,N,일반,소설/문학
NBC20241588955,외교관은 나의 인생,박철민,서교출판사,2024-12-04,2024,321 p.,42000,kor,N,일반,자기계발
NBC20241588956,외교관은 나의 인생,박철민,서교출판사,2024-09-23,2024,321 p.,29400,kor,N,일반,자기계발
NBC20241588971,외국인 전담기구 경기도 유치 추진 당위성 및 경제적·사회적 효과분석,라휘문;조경훈;홍성준;이상엽,GRI(경기연구원),2024-02-01,2024,"ix, 138 p.",35200,kor,Y,전문,경제/경영
NBC20241588974,외국인 학습자를 위한 전래 동화 50선,김순례;오명희;립카 제이미,다락원,2024------,2024,256 p.,36100,kor,N,일반,어린이
NBC20241588975,외국인·재외동포(재외국민)투자법인 설립과 변경등기,변강림,로북스,2024-01-25,2024,872 p.,36700,kor,N,전문,경제/경영
NBC20241588981,외국인이 자주 쓰는 실용 영어 300문장 필사하고 통암기하기,김명안,달빛서재,2024------,2024.0,전자책 1책,15300,kor,U,일반,외국어
NBC20241588982,외국인투자 촉진법:,해광출판사.편집부,해광,2024------,2024.0,192 p.,24900,kor,N,일반,경제/경영
NBC20241588987,외길인생,이옥천,한국문학방송.com(한국문학방송),2024-01-01,2024,149 p.,34500,kor,N,일반,자기계발
NBC20241588995,외래관광객 정책 수립을 위한 데이터 활용 제고 방안,한국문화관광연구원;류광훈;김동현;이성빈,한국문화관광연구원,2024------,2024,"xxvi, 227 p.",13200,kor,U,일반,IT/컴퓨터
NBC20241589007,외부감사법과 공인회계사법,노준화,샘앤북스,2024-05-13,2024,206 p.,12700,kor,N,전문,경제/경영
NBC20241589012,외상의 심리적 응급처치,김인홍,홍경,2024-12-20,2024,231 p.,41700,kor,N,전문,역사/인문
NBC20241589013,외식비즈니스 마케팅,이훈영;박기용,청람,2024-07-15,2024,"xviii, 604 p.",26400,kor,N,전문,경제/경영
NBC20241589014,외식사업경영론,김의근;배금연;안희정;추승우;이철우;배소혜,백산출판사,2024-09-10,2024,390 p.,25200,kor,N,전문,경제/경영
NBC20241589016,외식산업경영,정유경,북넷,2024------,2024,전자책 1책,35300,kor,N,일반,경제/경영
NBC20241589038,외항사 영어 인터뷰 기출시나리오 100개,권성애;교보,써니에듀,2024------,2024.0,전자책 1책,36500,kor,U,일반,외국어
NBC20241589047,요가 심리학 총론,이혜경,부크크,2024-11-15,2024,419 p.,23400,kor,N,일반,역사/인문
NBC20241589076,요노이 츠키히코의 행복한 지옥,사쿠라다 히나;서수진,대원씨아이,2024-11-15,2024,158 p.,31500,kor,N,성인,자기계발
NBC20241589077,요노이 츠키히코의 행복한 지옥,사쿠라다 히나;서수진,대원씨아이,2024-10-15,2024,150 p.,17300,kor,N,성인,자기계발
NBC20241589078,요노이 츠키히코의 행복한 지옥,사쿠라다 히나;서수진,대원씨아이,2024-09-15,2024,158 p.,15700,kor,N,성인,자기계발
NBC20241534747,요즘 AI 페어 프로그래밍,서지연,Golden Rabbit(골든래빗),2024-05-25,2024,262 p.,27900,kor,N,일반,IT/컴퓨터
NBC20241589132,요즘 AI 페어 프로그래밍,서지연,Golden Rabbit(골든래빗),2024-05-10,2024,262 p.,44700,kor,N,전문,IT/컴퓨터
NBC20241589140,요즘 서른의 심리학,박예지,YES24,2024------,2024,전자책 1책 (239 p.),18200,kor,N,일반,역사/인문
NBC20241589141,요즘 서른의 심리학,박예지,Tornado(토네이도) 토네이도미디어그룹,2024-11-27,2024,239 p.,27500,kor,N,일반,역사/인문
NBC20241589147,요즘 어린이로 산다는 것,김나무;경자,키다리,2024-11-22,2024,75 p.,39500,kor,N,아동청소년,어린이
NBC20241589153,요즘 팀장의 코칭 리더십,권순규;김봉남;홍번 까오티;박종화;송경선;송미진;송재숙;오규덕;이남수;이은경;전성배;정경희;최연규;허영운;홍지웅,렛츠북,2024-09-20,2024,264 p.,25200,kor,N,일반,자기계발
NBC20241589179,요한복음 말하기 영어,지종엽,비블리아,2024-11-20,2024,167 p.,16800,kor,N,일반,외국어
NBC20241589192,"욕망의 철학, 내 삶을 다시 채우다",Lenoir Fr?d?ric;전광철,착한책가게,2024-05-29,2024,246 p.,35100,kor,N,일반,역사/인문
NBC20241589254,용인과 통하는 아시아지역학의 경영학적 시원,대한아시아지역학연구회,부크크,2024-05-08,2024,247 p.,18600,kor,N,일반,경제/경영
NBC20241589296,우루과이라운드 규범 제정 및 투자 협상,한국학술정보,한국학술정보,2024-03-15,2024,420 p.,19800,kor,N,전문,경제/경영
NBC20241589326,우리 가족 탐험대의 역사 타임머신,조성군,두드림미디어,2024-07-29,2024,195 p.,37800,kor,N,아동청소년,역사/인문
NBC20241589368,우리 모두는 어린이였다,공진하;김윤일;김중미;김지은;김희진;배경내;변진경;서정홍;서한영교;소복이;장희숙;현유림,교육공동체 벗,2024-09-30,2024,297 p.,42800,kor,N,일반,어린이
NBC20241589375,우리 몸을 만드는 원자의 역사,Levitt Dan;이덕환,까치(까치글방),2024-11-27,2024,478 p.,19000,kor,N,일반,역사/인문
NBC20241589376,우리 문학의 여행·다문화·디아스포라,이미림,월인,2024------,2024,521 p.,32900,kor,U,일반,소설/문학
NBC20241589391,우리 생활 속 사이버 보안,한재민;박태환,미래상상책방,2024-12-26,2024,225 p.,31600,kor,N,일반,IT/컴퓨터
NBC20241589394,우리 손에 주어진 성경의 역사,최종휴,퍼플,2024-03-06,2024,348 p.,36300,kor,N,일반,역사/인문
NBC20241589412,"우리 아이, 발달검사 받아볼까? 심리검사 받아볼까?",김세은,바른북스,2024-11-18,2024,196 p.,37500,kor,N,일반,역사/인문
NBC20241589427,우리 어문학과 한자·한문,박종성;박영민,KNOU Press(한국방송통신대학교출판문화원),2024-01-25,2024,105 p.,11700,kor,Y,전문,소설/문학
NBC20241534798,우리 어문학과 한자·한문,박종성(KAC201205229);박영민(KAC202105327),KNOU Press(한국방송통신대학교출판문화원),2024-03-01,2024,"vi, 322, 105 p.",40000,kor,N,일반,소설/문학
NBC20241589434,우리 역사의 사생아들,김병길,글누림,2024------,2024,322 p.,13000,kor,N,일반,역사/인문
NBC20241589455,우리 집은 날마다 조금씩 행복해진다,이경자,미다스북스,2024-08-22,2024,216 p.,32100,kor,N,일반,자기계발
NBC20241589461,우리 콩(大豆)의 역사,최덕경;崔德卿,자연경실,2024------,2024,590 p.,44900,kor,N,일반,역사/인문
NBC20241589466,"우리 함개, 웃고 놀개, 쭈-욱 행복하개",홍종현,우주북스,2024-12-24,2024,103 p.,41200,kor,N,일반,자기계발
NBC20241589482,우리가 결정한 행복,Brooks Arthur C.;Winfrey Oprah;박다솜,RHK(알에이치코리아),2024-07-29,2024,355 p.,10200,kor,N,일반,자기계발
NBC20241534809,우리가 결정한 행복,"Brooks, Arthur C.(KAC200912415);Winfrey, Oprah(KAC200209620);박다솜(KAC201508578)",RHK(알에이치코리아),2024-07-29,2024,전자책 1책,19800,eng,N,일반,자기계발
NBC20241589501,우리가 몰랐던 냉기제거 반신욕 놀라운 건강습관,신도 요시하루;고선윤,중앙생활사,2024-01-10,2024,303 p.,31200,kor,N,일반,자기계발
NBC20241589549,우리나라 주식형 일반공모펀드의 비용 및 성과 분석,한국금융연구원;이보미,한국금융연구원,2024------,2024,51 p.,25200,kor,N,일반,경제/경영
NBC20241589551,우리나라의 해외증권투자 현황과 외환시장에 대한 영향 분석,이승호,자본시장연구원,2024-08-02,2024,18 p.,27300,kor,Y,전문,경제/경영
NBC20241589575,우리는 날마다 조금씩 행복해진다,김한얼;하은미,웅진지식하우스 웅진씽크빅,2024-06-24,2024,262 p.,12900,kor,N,일반,자기계발
NBC20241589611,우리는 상한 단어를 골라 볼까:,일람,일람,2024------,2024,122 p.,24700,kor,N,일반,외국어
NBC20241589643,우리는 왜 성공할수록 불안해할까,Young Valerie;강성희,갈매나무,2024-11-20,2024,382 p.,29100,kor,N,일반,자기계발
NBC20241589682,우리는 페미니스트 어린이입니다,Lacasa Blanca;Amavisca Luis;Gusti;서현주,책과콩나무,2024-07-22,2024,[32] p.,40200,kor,N,아동청소년,어린이
NBC20241589688,우리도 고통과 행복을 느껴요,김성호;즈눙,다림,2024-11-29,2024,139 p.,29100,kor,N,아동청소년,자기계발
NBC20241589689,우리동네 어린이병원 육아대백과,손수예;박소영,청림Life 청림출판,2024-03-06,2024,487 p.,13500,kor,N,일반,어린이
NBC20241589692,우리들 인생의 철학적 나침반,박두병,Book소리,2024-09-05,2024,304 p.,15700,kor,N,일반,역사/인문
NBC20241589737,우리만의 남다른 철학 레시피,한지선;이다민,책과나무,2024-02-28,2024,310 p.,18300,kor,N,일반,역사/인문
NBC20241589752,우리말 어원으로 배우는 수능 일본어 단어,한창화,북랩,2024-09-06,2024,225 p.,40600,kor,N,아동청소년,외국어
NBC20241589755,우리말과 영어의 만남,이상도,이진법영어사,2024------,2024.0,362 p.,36000,kor,N,일반,외국어
NBC20241589760,우리소리로 읽는 영어 어원 voca,김인선;정용순,북트리,2024------,2024.0,584 p.,14400,kor,N,일반,외국어
NBC20241589778,우리역사 진실찾기,김정은,부크크,2024-07-23,2024,53 p.,22400,kor,N,일반,역사/인문
NBC20241589807,우리집 꽁냥 행복이,나애,부크크,2024-09-09,2024,[51] p.,16400,kor,N,아동청소년,자기계발
NBC20241589826,우분투 리눅스 시스템 & 서버,창병모,생능출판(생능출판사),2024-07-12,2024,531 p.,26500,kor,N,전문,IT/컴퓨터
NBC20241589833,우산을 든 투자자,Spitznagel Mark;김경민,워터베어프레스,2024------,2024,299 p.,35100,kor,N,일반,경제/경영
NBC20241589837,우선순위 영어숙어 645,박종석,퍼플,2024-03-15,2024,131 p.,18300,kor,N,일반,외국어
NBC20241589849,우아한 단어 품격있는 말,박영수,유노책주 유노콘텐츠그룹,2024------,2024.0,전자책 1책,20000,kor,U,일반,외국어
NBC20241589850,우아한 단어 품격있는 말,박영수,유노북스,2024-05-23,2024,319 p.,44900,kor,N,일반,외국어
NBC20241589854,우아한 인생 이야기,조윤제;지미자;하종정;문경자;조유제;성창경;정용식;김경금;정윤희;성영희;조윤래;이춘엽,Bookk(부크크),2024-01-10,2024,164 p.,20100,kor,N,일반,자기계발
NBC20241589876,우울과 불안을 이기는 작은 습관들,임아영,초록북스 원앤원콘텐츠그룹,2024-05-25,2024,311 p.,11300,kor,N,일반,자기계발
NBC20241589877,우울과 불안을 이기는 작은 습관들,임아영,초록북스,2024------,2024,전자책 1책,44400,kor,N,일반,자기계발
NBC20241589911,우주 비즈니스,권오병;배수진,청람,2024-08-30,2024,"xi, 239 p.",23800,kor,N,전문,경제/경영
NBC20241589914,우주 최강 랭킹 영단어,박호진,Pubple(퍼플),2024-02-22,2024,260 p.,25000,kor,N,일반,외국어
NBC20241589915,우주 최강 랭킹 영단어,박호진,Pubple(퍼플),2024-02-22,2024,258 p.,25800,kor,N,일반,외국어
NBC20241589918,우주경제에 투자하라,양현상,두드림미디어,2024-09-20,2024,288 p.,20500,kor,N,일반,경제/경영
NBC20241534877,"우체국 경영, 무엇이 이슈인가?",남찬기(KAC201604484),율곡출판사,2024-09-11,2024,"viii, 268 p.",33700,kor,N,일반,경제/경영
NBC20241589996,욱정 신주생 한시집,신주생;욱정신주생한시집편찬위원회,武松,2024-08-15,2024,730 p.,27600,kor,N,일반,소설/문학
NBC20241589998,운 좋은 놈이 성공한다,재등일인;나비스쿨 편집팀,YES24,2024------,2024,전자책 1책 (221 p.),18500,kor,N,일반,자기계발
NBC20241589999,운 좋은 놈이 성공한다,재등일인;나비스쿨 편집팀.,나비스쿨,2024------,2024.0,221 p.,43800,kor,N,일반,자기계발
NBC20241590005,"운동심리, 운동학습과 건강",오주훈,에듀컨텐츠·휴피아,2024-12-31,2024,202 p.,15500,kor,N,일반,역사/인문
NBC20241590006,운동심리학의 이해,김영호,한미의학,2024-09-06,2024,"v, 226 p.",32000,kor,N,전문,역사/인문
NBC20241590013,운동화 지금 당장 신으세요,엄남미,케이미라클모닝,2024------,2024,358 p.,13200,kor,U,일반,어린이
NBC20241590069,울 엄니 시집가는 날,김종옥,메이킹북스,2024-11-11,2024,144 p.,22000,kor,N,일반,소설/문학
NBC20241534892,울고 싶은 날의 인생 상담,기시미 이치로(KAC200502373);심지애(KAC2023C5024),티라미수,2024-07-10,2024,전자책 1책,34400,jpn,N,일반,자기계발
NBC20241590070,울고 싶은 날의 인생 상담,기시미 이치로;심지애,티라미수 이퍼블릭,2024-05-27,2024,247 p.,26200,kor,N,일반,자기계발
NBC20241590076,울릉도·독도의 인문과 자연,권용휘;권혁;김현희;박건우;서경순;정무열;하대성,지성人,2024-01-15,2024,326 p.,15300,kor,N,전문,역사/인문
NBC20241590116,움직임 습관의 힘,Starrett Kelly;Starrett Juliet;김영정,Korea.com 대성 Korea.com,2024-03-25,2024,383 p.,43000,kor,N,일반,자기계발
NBC20241590198,원 팀으로 이끄는 팀장 리더십,이토 요이치;방혜미,해피한가,2024-11-28,2024,218 p.,38600,kor,N,일반,자기계발
NBC20241590201,원가관리회계,엄윤,배움,2024------,2024.0,584 p.,24200,kor,N,일반,경제/경영
NBC20241590202,원가관리회계,홍상연,상경사,2024------,2024.0,316 p.,33000,kor,N,일반,경제/경영
NBC20241590203,원가관리회계,임세진,파란,2024------,2024.0,2책 (360  331 p.),21200,kor,N,일반,경제/경영
NBC20241590204,원가관리회계,박준완,法文社,2024-07-10,2024,"xii, 593 p.",30900,kor,N,전문,경제/경영
NBC20241590205,원가관리회계,임세진,파란,2024-08-26,2024,"139, 197 p.",14900,kor,N,일반,경제/경영
NBC20241590206,원가관리회계,임세진,파란,2024-08-28,2024,"231, 232 p.",16000,kor,N,일반,경제/경영
NBC20241590207,원가관리회계,백태영,신영사,2024-01-30,2024,702 p.,24100,kor,N,전문,경제/경영
NBC20241590208,원가관리회계,강경태,나우퍼블리셔,2024-02-08,2024,"xiv, 536 p.",21000,kor,N,전문,경제/경영
NBC20241590209,원가관리회계,강경태,나우퍼블리셔,2024-02-08,2024,"xiv, 462 p.",25600,kor,N,전문,경제/경영
NBC20241590210,원가관리회계,홍상연,샘앤북스,2024-01-05,2024,1131 p.,31400,kor,N,전문,경제/경영
NBC20241590211,원가관리회계,홍상연,상경사,2024-03-19,2024,"xiii, 356 p.",39900,kor,N,전문,경제/경영
NBC20241590212,원가관리회계,홍상연,상경사,2024-03-20,2024,431 p.,18700,kor,N,전문,경제/경영
NBC20241590213,원가관리회계,임세진,파란,2024-11-25,2024,"93, 87, 39 p.",16800,kor,N,일반,경제/경영
NBC20241590214,원가관리회계,이승우,샘앤북스,2024-11-19,2024,589 p.,43800,kor,N,전문,경제/경영
NBC20241590215,원가관리회계 객관식 문제집,박진우,미래가치,2024-01-22,2024,498 p.,22500,kor,N,일반,경제/경영
NBC20241590216,원가관리회계 연습,박진우,미래가치,2024-10-22,2024,641 p.,17300,kor,N,일반,경제/경영
NBC20241590217,원가관리회계 해답,백태영,신영사,2024-01-30,2024,153 p.,18900,kor,N,전문,경제/경영
NBC20241590218,원가관리회계연습,구순서;이남재,어울림,2024-04-25,2024,679 p.,17800,kor,N,일반,경제/경영
NBC20241590219,원가관리회계연습 필수 20제,이승우,샘앤북스,2024------,2024.0,101 p.,18300,kor,N,일반,경제/경영
NBC20241590220,원가회계,이충섭;이상완,청람,2024-02-20,2024,158 p.,17700,kor,N,전문,경제/경영
NBC20241590221,원가회계,이충섭;이상완,청람,2024-02-20,2024,"ix, 431 p.",36100,kor,N,전문,경제/경영
NBC20241590275,원예와 빅데이터 해석,조영열,제주대학교 출판부,2024-10-31,2024,129 p.,43800,kor,N,전문,IT/컴퓨터
NBC20241590276,원예치료심리상담론,이창래,홍광,2024-07-15,2024,"vi, 183 p.",21400,kor,N,전문,역사/인문
NBC20241534919,원장 리더십과 평가인증 실무,김혜경(KAC201212106);나비교직원;김예은;안경희;이혜림;김경희;신은영;이소연;김선화;방주은;유정례;유혜린;김은경,창지사,2024-03-31,2024,303 p.,33500,kor,N,일반,자기계발
NBC20241590317,원피스로 철학하기,권혁웅,김영사,2024-01-10,2024,275 p.,34000,kor,N,일반,역사/인문
NBC20241590329,월 20달러로 고용하는 데이터 분석가 with 챗GPT,테리엇;Lee Bob,한빛미디어,2024-10-29,2024,512 p.,19700,kor,N,전문,IT/컴퓨터
NBC20241590330,월 20달러로 비즈니스 글쓰기 with 챗GPT,홍순성,한빛미디어,2024-08-05,2024,400 p.,26800,kor,N,전문,경제/경영
NBC20241590331,월 300만원 버는 주식 투자 공식:,진서빈,이든하우스,2024------,2024.0,280 p.,24700,kor,N,일반,경제/경영
NBC20241590339,월경문학과 글로컬리티,김환기,소명,2024------,2024.0,586 p.,20200,kor,N,일반,소설/문학
NBC20241590344,월급 200만 원으로 10억 만드는 투자 공식,김동면,길벗,2024-10-23,2024,326 p.,10400,kor,N,일반,경제/경영
NBC20241590349,월급쟁이로 성공하기 위한 38가지 조언,머니매버릭,더뀰,2024-04-12,2024,189 p.,15200,kor,N,일반,자기계발
NBC20241590364,월출산 고문학,영암문화원,영암문화원,2024------,2024,467 p.,14900,kor,U,일반,소설/문학
NBC20241534945,웰다잉 교육과 문학치료,장경희(KAC201875478),북랩,2024-05-02,2024,260 p.,20300,kor,N,일반,소설/문학
NBC20241590393,웰다잉 교육과 문학치료,장경희,북랩,2024-05-02,2024,260 p.,41800,kor,N,일반,소설/문학
NBC20241534970,웹 기반 일본어 리터러시,천호재,역락,2024-02-20,2024,251 p.,23500,jpn,N,일반,외국어
NBC20241590402,"웹/모바일 접근성, 모두를 위한 비즈니스 확장",Chadha Sukriti;김현영,글로벌콘텐츠,2024-01-05,2024,195 p.,39700,kor,N,일반,경제/경영
NBC20241590406,웹소설로 국어 수업,김선민;윤재오;김영희;김정예;김윤형;조인혜;강혜원,서해문집,2024-11-15,2024,275 p.,28300,kor,N,일반,소설/문학
NBC20241590407,웹소설로 대박나고 싶어요,한윤설,소담출판사,2024-08-23,2024,279 p.,13100,kor,N,일반,소설/문학
NBC20241590408,웹소설을 불법복제하여 제공하면 불법. 무료 제공이어도 불법,한국저작권보호원,한국저작권보호원,2024------,2024.0,전자책 1책.,20200,kor,N,일반,소설/문학
NBC20241590409,웹소설처럼 만들고 에르메스처럼 팔다,박소현,다반,2024-11-30,2024,267 p.,34600,kor,N,일반,소설/문학
NBC20241590423,위기 속 기회를 만드는 부동산 투자의 기술,윤재혁,매일경제신문사 매경출판,2024-09-10,2024,236 p.,14600,kor,N,일반,경제/경영
NBC20241590496,위로의 심리학,박성만,메타세쿼,2024------,2024,전자책 1책,36100,kor,N,일반,역사/인문
NBC20241590516,위성자료를 활용한 북한경제 분석 방법론 연구,김다울;최장호;김수정;이희선,KIEP(대외경제정책연구원),2024-06-28,2024,219 p.,42400,kor,N,전문,경제/경영
NBC20241590575,위험한 철학책,최훈,바다출판사,2024-10-25,2024,423 p.,18300,kor,N,일반,역사/인문
NBC20241590577,위협 인텔리전스와 데이터 기반 위협 사냥,Costa-gazcon Valentina;박지수,에이콘,2024------,2024.0,전자책 1책,33900,kor,N,일반,IT/컴퓨터
NBC20241590578,위협 인텔리전스와 데이터 기반 위협 사냥,Costa-Gazc?n Valentina;박지수,에이콘(에이콘출판주식회사),2024-05-31,2024,434 p.,14500,kor,N,전문,IT/컴퓨터
NBC20241535012,유구 한문학,이성혜(KAC201316242),산지니,2024-03-26,2024,376 p.,25100,kor,N,일반,소설/문학
NBC20241590594,유권자를 위한 최소한의 인문학,래나,하움출판사,2024-06-05,2024,163 p.,40200,kor,N,일반,소설/문학
NBC20241590595,유기견 반지와 강 여사의 행복 동행,박률;명명,미다스북스,2024-05-10,2024,264 p.,27600,kor,N,일반,자기계발
NBC20241535013,유기견 반지와 강 여사의 행복 동행,박률;명명,미다스북스,2024-05-21,2024,전자책 1책,15300,kor,N,일반,자기계발
NBC20241590608,유능한 심리치료사,Miller William R.;Moyers Theresa B.;임성철;조성희,학지사,2024-08-30,2024,283 p.,14700,kor,N,전문,역사/인문
NBC20241535032,유능한 심리치료사,"Miller, William R.(KAC200702624);Moyers, Theresa B.(KAC2023D8441);임성철(KAC201714161);조성희(KAC201207250)",학지사,2024-10-31,2024,283 p.,25800,eng,N,일반,역사/인문
NBC20241535034,유대인과 성서 역사·지리,한상식(KAC201500456),유씨엠,2024-07-05,2024,296 p.,30500,kor,N,일반,역사/인문
NBC20241590629,유대인의 성공의 비밀,Eytan Ariel;에이탄 아리엘;한길환,엘맨,2024------,2024.0,220p.,42100,kor,N,일반,자기계발
NBC20241590640,유동화신탁 소득의 과세에 관한 제도 설계 연구,조경준,경인문화사,2024-11-11,2024,283 p.,34100,kor,N,전문,어린이
NBC20241590659,유럽 사회와 문학,신종락,산과글,2024-08-30,2024,178 p.,29200,kor,N,일반,소설/문학
NBC20241590674,유럽에서 필라테스 강사로 성공하기,이다희,유페이퍼,2024------,2024,전자책 1책,18400,kor,N,일반,자기계발
NBC20241590715,유머가 있으면 이기는 인생이다,홍반장,마음세상,2024-05-31,2024,262 p.,22600,kor,N,일반,자기계발
NBC20241535053,유비쿼터스 100세 인생 행복학,이정완(KAC201636310),좋은땅,2024-04-25,2024,전자책 1책,39300,kor,N,일반,자기계발
NBC20241590746,유비쿼터스 100세 인생 행복학,이정완,좋은땅,2024-04-19,2024,257 p.,34000,kor,N,일반,자기계발
NBC20241535054,유비쿼터스 ESG 경영과 리더십,이정완(KAC201636310),좋은땅,2024-01-17,2024,전자책 1책,16200,kor,N,일반,경제/경영
NBC20241535055,유비쿼터스 MZ 세대와 ESG 마케팅,이정완(KAC201636310),좋은땅,2024-01-17,2024,전자책 1책,16600,kor,N,일반,경제/경영
NBC20241535056,유비쿼터스 명퇴행복학,이정완(KAC201636310),좋은땅,2024-04-11,2024,전자책 1책,29200,kor,N,일반,자기계발
NBC20241590748,유비쿼터스 명퇴행복학,이정완,좋은땅,2024-03-29,2024,187 p.,15200,kor,N,일반,자기계발
NBC20241590753,유비쿼터스 행복경제학,이정완,좋은땅,2024-04-09,2024,244 p.,37600,kor,N,일반,경제/경영
NBC20241535059,유비쿼터스 행복경제학,이정완(KAC201636310),좋은땅,2024-04-18,2024,전자책 1책,38000,kor,N,일반,경제/경영
NBC20241590759,유선배 SQL개발자(SQLD) 과외노트,정미나,시대교육 SD에듀 시대고시기획,2024-02-05,2024,443 p.,37900,kor,N,일반,IT/컴퓨터
NBC20241535071,유선배 SQL개발자(SQLD) 과외노트유선배 SQL개발자 과외노트,정미나(KAC202202852),SD에듀,2024-02-05,2024,443 p.,18800,kor,N,일반,IT/컴퓨터
