user_id,gender,age,profile,location,promo_sensitivity,device,ever
00008263,남성,40,직장인,인천시 남동구,low,Galaxy,True
00008264,여성,47,직장인,인천시 서구,low,iPhone,False
00008265,여성,36,직장인,대전시 유성구,high,Galaxy,False
00008266,여성,24,대학생,광주시 서구,high,iPhone,False
00008267,여성,14,중고생,인천시 서구,high,Galaxy,True
00008268,여성,24,대학생,인천시 연수구,high,iPhone,False
00008269,여성,15,중고생,서울시 마포구,low,Galaxy,False
00008270,여성,63,기타,부산시 부산진구,medium,Galaxy,True
00008271,남성,14,중고생,대전시 중구,low,iPhone,True
00008272,기타,20,대학생,서울시 마포구,low,iPhone,False
00008273,여성,26,대학생,인천시 남동구,low,iPhone,True
00008274,여성,36,기타,대구시 중구,high,Galaxy,False
00008275,남성,43,기타,대전시 서구,low,iPhone,False
00008276,남성,41,기타,대구시 달서구,medium,Galaxy,True
00008277,남성,25,대학생,서울시 서초구,medium,Galaxy,False
00008278,여성,22,대학생,인천시 남동구,medium,iPhone,False
00008279,여성,22,대학생,대전시 중구,low,Galaxy,True
00008280,여성,46,직장인,대구시 달서구,high,Galaxy,True
00008281,여성,59,기타,서울시 마포구,high,Galaxy,False
00008282,남성,22,대학생,대구시 북구,high,iPhone,True
00008283,남성,18,중고생,대구시 달서구,low,iPhone,False
00008284,여성,14,중고생,대구시 중구,high,iPhone,True
00008285,여성,16,중고생,광주시 광산구,high,iPhone,False
00008286,남성,20,기타,광주시 서구,medium,iPhone,True
00008287,여성,15,기타,서울시 종로구,low,iPhone,False
00008288,여성,31,직장인,부산시 동래구,medium,iPhone,False
00008289,남성,39,기타,인천시 남동구,low,iPhone,False
00008290,여성,39,직장인,대전시 유성구,low,iPhone,False
00008291,여성,20,대학생,대구시 중구,medium,Galaxy,False
00008292,여성,21,대학생,인천시 서구,medium,iPhone,False
00008293,여성,48,기타,인천시 연수구,medium,iPhone,False
00008294,남성,24,대학생,인천시 서구,low,iPhone,False
00008295,남성,14,중고생,인천시 부평구,high,Galaxy,True
00008296,남성,40,직장인,대전시 중구,medium,Galaxy,True
00008297,남성,14,중고생,광주시 북구,high,Galaxy,False
00008298,남성,24,기타,대구시 중구,low,Galaxy,True
00008299,남성,20,대학생,인천시 서구,high,iPhone,False
00008300,여성,26,대학생,인천시 부평구,high,iPhone,False
00008301,여성,21,대학생,대전시 중구,low,Galaxy,False
00008302,여성,36,직장인,서울시 서초구,low,iPhone,False
00008303,여성,29,직장인,서울시 영등포구,medium,iPhone,False
00008304,남성,21,대학생,광주시 북구,high,iPhone,True
00008305,남성,25,대학생,부산시 동래구,high,iPhone,True
00008306,남성,26,대학생,광주시 서구,medium,Galaxy,True
00008307,여성,16,중고생,대전시 유성구,low,Galaxy,True
00008308,여성,42,직장인,부산시 수영구,medium,iPhone,True
00008309,여성,54,직장인,대전시 서구,high,Galaxy,True
00008310,남성,33,직장인,광주시 광산구,high,iPhone,True
00008311,남성,51,기타,대전시 유성구,medium,Galaxy,True
00008312,여성,29,직장인,부산시 수영구,high,iPhone,True
00008313,여성,35,직장인,부산시 해운대구,high,iPhone,True
00008314,남성,20,대학생,대전시 중구,medium,iPhone,True
00008315,남성,32,기타,광주시 북구,high,iPhone,False
00008316,여성,28,직장인,광주시 북구,low,iPhone,False
00008317,여성,22,대학생,인천시 서구,high,iPhone,False
00008318,여성,15,중고생,서울시 송파구,low,Galaxy,False
00008319,남성,52,직장인,대전시 서구,medium,Galaxy,True
00008320,남성,23,대학생,부산시 해운대구,high,iPhone,False
00008321,남성,17,중고생,서울시 강남구,high,iPhone,False
00008322,여성,25,대학생,대구시 중구,low,Galaxy,False
00008323,남성,23,기타,광주시 서구,high,Galaxy,False
00008324,남성,50,직장인,인천시 서구,low,iPhone,True
00008325,여성,38,직장인,부산시 해운대구,low,Galaxy,True
00008326,남성,57,기타,대전시 서구,low,Galaxy,False
00008327,여성,40,직장인,서울시 송파구,high,Galaxy,False
00008328,남성,57,기타,대구시 수성구,low,Galaxy,False
00008329,여성,32,기타,인천시 남동구,medium,iPhone,False
00008330,여성,14,중고생,대구시 달서구,medium,iPhone,True
00008331,남성,20,대학생,대전시 서구,high,iPhone,True
00008332,여성,21,기타,대전시 유성구,low,iPhone,True
00008333,남성,40,기타,인천시 남동구,low,Galaxy,False
00008334,남성,15,중고생,부산시 동래구,low,Galaxy,True
00008335,남성,14,중고생,대구시 달서구,low,Galaxy,True
00008336,여성,14,중고생,대구시 중구,low,iPhone,False
00008337,여성,21,대학생,대전시 중구,medium,iPhone,False
00008338,남성,29,기타,부산시 남구,low,Galaxy,False
00008339,남성,23,대학생,서울시 송파구,low,iPhone,False
00008340,남성,64,기타,인천시 남동구,low,Galaxy,False
00008341,남성,17,중고생,광주시 북구,low,iPhone,True
00008342,남성,19,중고생,광주시 북구,medium,iPhone,False
00008343,남성,64,기타,인천시 부평구,medium,Galaxy,True
00008344,여성,54,기타,대전시 유성구,medium,Galaxy,True
00008345,남성,42,직장인,서울시 강남구,high,iPhone,False
00008346,여성,34,기타,인천시 서구,low,iPhone,True
00008347,여성,17,중고생,부산시 동래구,high,Galaxy,True
00008348,남성,25,대학생,광주시 서구,high,iPhone,True
00008349,여성,28,직장인,인천시 연수구,low,Galaxy,False
00008350,남성,24,대학생,대구시 중구,medium,iPhone,False
00008351,여성,26,대학생,광주시 광산구,medium,Galaxy,True
00008352,남성,18,중고생,대전시 서구,medium,Galaxy,False
00008353,남성,42,직장인,부산시 수영구,high,iPhone,True
00008354,여성,18,중고생,인천시 남동구,low,iPhone,True
00008355,남성,16,중고생,부산시 해운대구,low,Galaxy,True
00008356,남성,24,대학생,인천시 서구,medium,iPhone,False
00008357,여성,48,직장인,대전시 서구,medium,Galaxy,True
00008358,여성,55,기타,대전시 유성구,medium,Galaxy,False
00008359,남성,14,중고생,대전시 서구,low,Galaxy,False
00008360,남성,24,대학생,인천시 부평구,medium,iPhone,True
00008361,여성,24,대학생,광주시 서구,high,iPhone,True
00008362,여성,19,중고생,광주시 광산구,low,iPhone,True
00008363,여성,22,대학생,대구시 북구,high,iPhone,True
00008364,남성,21,대학생,인천시 부평구,high,iPhone,True
00008365,남성,50,기타,인천시 서구,low,Galaxy,False
00008366,남성,21,대학생,인천시 연수구,medium,Galaxy,False
00008367,남성,39,기타,부산시 남구,high,iPhone,False
00008368,여성,15,중고생,대구시 중구,low,Galaxy,False
00008369,여성,22,대학생,대구시 중구,high,iPhone,False
00008370,여성,21,대학생,부산시 동래구,high,Galaxy,True
00008371,남성,26,대학생,광주시 광산구,low,iPhone,False
00008372,여성,35,직장인,광주시 광산구,low,iPhone,True
00008373,여성,42,직장인,서울시 영등포구,medium,Galaxy,True
00008374,남성,52,기타,부산시 수영구,high,Galaxy,True
00008375,여성,60,기타,서울시 서초구,high,Galaxy,False
00008376,남성,20,대학생,대구시 중구,low,iPhone,True
00008377,남성,22,대학생,서울시 마포구,high,iPhone,False
00008378,여성,50,기타,서울시 마포구,low,Galaxy,False
00008379,남성,17,중고생,인천시 연수구,low,Galaxy,False
00008380,여성,20,대학생,인천시 서구,high,Galaxy,False
00008381,여성,37,직장인,대전시 서구,medium,iPhone,False
00008382,남성,20,대학생,인천시 남동구,low,Galaxy,False
00008383,남성,22,대학생,서울시 송파구,high,iPhone,False
00008384,여성,18,중고생,부산시 남구,high,iPhone,False
00008385,여성,27,직장인,대전시 중구,medium,iPhone,True
00008386,남성,47,기타,부산시 해운대구,medium,Galaxy,True
00008387,남성,55,직장인,광주시 광산구,medium,iPhone,True
00008388,남성,31,직장인,부산시 남구,high,iPhone,True
00008389,여성,19,중고생,서울시 마포구,medium,Galaxy,False
00008390,여성,22,대학생,대전시 유성구,low,iPhone,False
00008391,여성,57,기타,서울시 송파구,high,Galaxy,False
00008392,남성,18,중고생,서울시 강남구,low,iPhone,True
00008393,남성,40,직장인,대구시 북구,low,Galaxy,False
00008394,남성,19,중고생,대구시 중구,low,iPhone,True
00008395,여성,21,대학생,광주시 서구,medium,Galaxy,True
00008396,남성,45,직장인,대구시 수성구,low,Galaxy,False
00008397,남성,67,기타,대전시 유성구,low,Galaxy,True
00008398,남성,45,직장인,인천시 부평구,medium,Galaxy,True
00008399,여성,17,중고생,서울시 서초구,high,iPhone,True
00008400,남성,21,대학생,광주시 북구,medium,iPhone,True
00008401,남성,14,중고생,부산시 수영구,low,iPhone,False
00008402,남성,14,중고생,서울시 종로구,low,Galaxy,True
00008403,여성,49,직장인,부산시 동래구,low,Galaxy,False
00008404,남성,53,직장인,대구시 수성구,medium,Galaxy,True
00008405,여성,14,중고생,대구시 달서구,low,Galaxy,True
00008406,여성,54,직장인,대구시 중구,high,Galaxy,True
00008407,남성,26,대학생,서울시 송파구,high,iPhone,True
00008408,여성,18,중고생,광주시 서구,high,Galaxy,True
00008409,여성,54,기타,인천시 남동구,high,Galaxy,False
00008410,여성,38,직장인,서울시 송파구,medium,Galaxy,True
00008411,남성,17,중고생,광주시 북구,medium,Galaxy,True
00008412,여성,44,직장인,서울시 송파구,low,Galaxy,True
00008413,기타,68,기타,대구시 중구,high,Galaxy,True
00008414,남성,38,기타,대구시 달서구,low,iPhone,True
00008415,남성,44,직장인,인천시 부평구,low,Galaxy,True
00008416,여성,26,대학생,광주시 북구,low,iPhone,False
00008417,남성,42,직장인,광주시 광산구,high,iPhone,True
00008418,여성,23,대학생,광주시 북구,low,Galaxy,False
00008419,여성,15,중고생,인천시 연수구,high,Galaxy,True
00008420,여성,40,기타,서울시 종로구,high,iPhone,True
00008421,여성,48,기타,서울시 강남구,medium,Galaxy,True
00008422,남성,14,중고생,광주시 북구,high,iPhone,False
00008423,남성,40,직장인,부산시 동래구,low,Galaxy,False
00008424,여성,48,기타,광주시 북구,low,iPhone,False
00008425,여성,22,대학생,인천시 서구,high,iPhone,True
00008426,남성,45,직장인,인천시 서구,medium,iPhone,False
00008427,여성,33,직장인,서울시 영등포구,low,iPhone,False
00008428,남성,51,기타,인천시 서구,low,Galaxy,True
00008429,남성,31,기타,서울시 영등포구,low,iPhone,False
00008430,남성,59,기타,부산시 동래구,high,Galaxy,False
00008431,여성,54,직장인,부산시 수영구,low,Galaxy,False
00008432,남성,22,대학생,대구시 수성구,high,Galaxy,False
00008433,여성,53,직장인,인천시 서구,low,Galaxy,False
00008434,남성,21,대학생,부산시 부산진구,low,iPhone,True
00008435,여성,50,기타,인천시 부평구,high,Galaxy,True
00008436,남성,17,기타,인천시 서구,low,iPhone,False
00008437,남성,15,중고생,광주시 서구,low,iPhone,True
00008438,여성,25,대학생,광주시 광산구,high,Galaxy,False
00008439,여성,16,중고생,대전시 중구,high,Galaxy,True
00008440,남성,55,직장인,광주시 서구,medium,Galaxy,True
00008441,여성,18,중고생,인천시 서구,high,Galaxy,True
00008442,여성,19,중고생,서울시 송파구,medium,iPhone,True
00008443,여성,25,대학생,대구시 수성구,low,iPhone,True
00008444,여성,14,중고생,대구시 북구,medium,Galaxy,True
00008445,남성,26,대학생,광주시 북구,medium,iPhone,True
00008446,여성,39,기타,대전시 서구,medium,iPhone,False
00008447,남성,21,대학생,대전시 중구,high,Galaxy,True
00008448,남성,18,중고생,인천시 연수구,high,iPhone,False
00008449,남성,15,기타,서울시 강남구,medium,iPhone,False
00008450,남성,17,중고생,부산시 동래구,high,iPhone,False
00008451,여성,22,대학생,대구시 달서구,high,Galaxy,False
00008452,여성,33,직장인,대전시 중구,low,Galaxy,True
00008453,남성,65,기타,부산시 남구,medium,Galaxy,False
00008454,여성,37,직장인,부산시 동래구,high,iPhone,True
00008455,여성,25,대학생,대전시 중구,high,iPhone,True
00008456,남성,25,대학생,부산시 해운대구,high,iPhone,False
00008457,여성,18,중고생,인천시 남동구,high,iPhone,True
00008458,여성,24,대학생,대구시 수성구,high,Galaxy,False
00008459,여성,49,기타,인천시 연수구,high,Galaxy,False
00008460,여성,23,대학생,부산시 부산진구,low,Galaxy,False
00008461,여성,56,기타,대전시 중구,low,Galaxy,True
00008462,남성,14,중고생,광주시 서구,high,iPhone,False
00008463,여성,20,대학생,부산시 동래구,high,Galaxy,False
00008464,여성,22,대학생,대전시 서구,medium,Galaxy,True
00008465,여성,16,중고생,대구시 수성구,high,Galaxy,False
00008466,남성,19,중고생,대구시 수성구,low,iPhone,True
00008467,남성,14,중고생,부산시 수영구,medium,iPhone,True
00008468,남성,18,중고생,대구시 중구,low,iPhone,False
00008469,남성,31,기타,인천시 서구,high,Galaxy,True
00008470,남성,28,기타,광주시 서구,medium,iPhone,True
00008471,여성,24,대학생,광주시 광산구,low,Galaxy,False
00008472,남성,44,기타,부산시 동래구,high,Galaxy,False
00008473,남성,17,중고생,대구시 중구,medium,Galaxy,True
00008474,여성,37,직장인,대구시 중구,high,iPhone,True
00008475,여성,54,기타,대구시 수성구,medium,Galaxy,False
00008476,남성,51,기타,광주시 서구,high,Galaxy,False
00008477,남성,64,기타,서울시 강남구,high,Galaxy,False
00008478,여성,14,중고생,광주시 광산구,high,iPhone,True
00008479,남성,44,기타,대구시 달서구,high,iPhone,False
00008480,남성,21,대학생,서울시 종로구,low,iPhone,True
00008481,남성,38,기타,대전시 중구,medium,Galaxy,True
00008482,남성,26,기타,서울시 영등포구,medium,Galaxy,False
00008483,남성,15,중고생,대구시 북구,low,Galaxy,False
00008484,여성,24,대학생,부산시 수영구,medium,iPhone,True
00008485,남성,35,기타,대구시 수성구,low,iPhone,False
00008486,남성,33,직장인,대구시 달서구,low,Galaxy,True
00008487,남성,25,기타,대구시 수성구,low,iPhone,False
00008488,남성,70,기타,대구시 달서구,medium,Galaxy,True
00008489,남성,50,직장인,인천시 서구,high,Galaxy,True
00008490,여성,44,직장인,광주시 서구,medium,iPhone,True
00008491,여성,40,기타,광주시 서구,medium,iPhone,False
00008492,남성,22,대학생,대구시 수성구,medium,Galaxy,True
00008493,여성,43,직장인,부산시 남구,high,Galaxy,False
00008494,여성,26,대학생,대구시 수성구,high,Galaxy,True
00008495,남성,30,직장인,대전시 서구,high,iPhone,False
00008496,여성,29,직장인,대전시 서구,high,iPhone,False
00008497,여성,21,대학생,광주시 서구,medium,iPhone,False
00008498,여성,54,직장인,대구시 수성구,high,Galaxy,True
00008499,남성,15,중고생,인천시 서구,low,iPhone,True
00008500,여성,54,직장인,대구시 북구,low,iPhone,False
00008501,기타,42,직장인,서울시 강남구,medium,iPhone,False
00008502,남성,51,직장인,대구시 달서구,medium,Galaxy,True
00008503,여성,17,중고생,부산시 남구,medium,iPhone,False
00008504,여성,51,기타,대구시 북구,low,Galaxy,False
00008505,남성,31,직장인,서울시 마포구,medium,Galaxy,False
00008506,남성,35,직장인,광주시 북구,medium,iPhone,False
00008507,남성,23,대학생,부산시 남구,medium,Galaxy,False
00008508,여성,42,기타,부산시 해운대구,high,Galaxy,False
00008509,여성,43,기타,광주시 서구,high,Galaxy,False
00008510,여성,49,직장인,광주시 서구,medium,Galaxy,False
00008511,여성,36,직장인,대전시 서구,high,iPhone,False
00008512,남성,39,직장인,광주시 광산구,low,Galaxy,False
00008513,여성,14,중고생,대구시 달서구,high,Galaxy,False
00008514,남성,24,대학생,대구시 수성구,medium,iPhone,False
00008515,여성,16,중고생,광주시 서구,high,iPhone,True
00008516,남성,19,기타,부산시 동래구,medium,iPhone,True
00008517,남성,19,중고생,서울시 강남구,high,Galaxy,True
00008518,남성,18,기타,대구시 북구,medium,Galaxy,True
00008519,여성,22,대학생,부산시 수영구,high,iPhone,False
00008520,여성,19,중고생,서울시 서초구,low,iPhone,True
00008521,남성,35,직장인,인천시 부평구,medium,iPhone,True
00008522,여성,53,직장인,광주시 광산구,low,Galaxy,True
00008523,남성,55,기타,광주시 광산구,low,Galaxy,False
00008524,남성,18,중고생,서울시 서초구,low,Galaxy,False
00008525,여성,25,대학생,광주시 광산구,medium,Galaxy,True
00008526,여성,37,직장인,대전시 유성구,medium,Galaxy,False
00008527,남성,35,직장인,대구시 북구,low,Galaxy,False
00008528,남성,22,대학생,광주시 서구,high,iPhone,False
00008529,남성,22,대학생,대구시 달서구,high,iPhone,True
00008530,여성,18,중고생,인천시 서구,medium,Galaxy,True
00008531,남성,11,기타,인천시 연수구,high,iPhone,False
00008532,여성,15,중고생,대구시 중구,high,iPhone,False
00008533,여성,25,대학생,서울시 영등포구,low,iPhone,True
00008534,남성,28,기타,대구시 달서구,high,iPhone,False
00008535,남성,24,기타,광주시 광산구,high,iPhone,False
00008536,여성,30,직장인,인천시 부평구,medium,iPhone,True
00008537,여성,54,기타,대전시 유성구,high,Galaxy,False
00008538,남성,46,직장인,대구시 중구,high,iPhone,False
00008539,남성,31,직장인,광주시 서구,high,iPhone,True
00008540,남성,34,기타,서울시 서초구,low,iPhone,True
00008541,남성,16,중고생,인천시 남동구,medium,iPhone,True
00008542,남성,20,대학생,부산시 수영구,high,iPhone,True
00008543,남성,20,대학생,대전시 중구,medium,Galaxy,False
00008544,남성,19,중고생,대구시 북구,high,iPhone,False
00008545,여성,25,대학생,부산시 수영구,low,iPhone,True
00008546,여성,16,중고생,광주시 서구,medium,Galaxy,False
00008547,남성,29,기타,광주시 북구,low,Galaxy,False
00008548,여성,23,대학생,광주시 서구,low,iPhone,False
00008549,여성,35,기타,부산시 해운대구,high,Galaxy,False
00008550,여성,35,기타,인천시 부평구,medium,Galaxy,True
00008551,여성,19,중고생,대전시 중구,medium,Galaxy,True
00008552,남성,42,직장인,인천시 부평구,low,Galaxy,False
00008553,남성,15,중고생,부산시 부산진구,high,iPhone,True
00008554,남성,20,대학생,대전시 유성구,high,Galaxy,True
00008555,여성,22,대학생,부산시 남구,high,Galaxy,False
00008556,남성,58,기타,부산시 부산진구,high,Galaxy,False
00008557,여성,60,기타,인천시 서구,low,Galaxy,False
00008558,남성,18,중고생,대구시 북구,high,Galaxy,False
00008559,남성,18,중고생,광주시 광산구,medium,Galaxy,True
00008560,여성,54,기타,서울시 영등포구,medium,Galaxy,True
00008561,남성,15,중고생,부산시 동래구,low,iPhone,True
00008562,여성,29,직장인,광주시 광산구,low,iPhone,False
00008563,남성,25,대학생,서울시 영등포구,low,Galaxy,False
00008564,여성,20,대학생,대구시 북구,low,iPhone,False
00008565,여성,27,기타,대전시 중구,medium,iPhone,False
00008566,남성,61,기타,대구시 중구,high,Galaxy,True
00008567,여성,51,기타,광주시 북구,high,Galaxy,False
00008568,여성,24,대학생,서울시 송파구,high,Galaxy,False
00008569,여성,26,대학생,대구시 중구,low,Galaxy,False
00008570,여성,52,직장인,인천시 연수구,medium,Galaxy,False
00008571,여성,42,직장인,대구시 중구,low,Galaxy,True
00008572,여성,15,중고생,광주시 북구,low,iPhone,True
00008573,여성,13,기타,인천시 연수구,low,iPhone,True
00008574,남성,36,직장인,부산시 동래구,high,iPhone,False
00008575,남성,40,직장인,부산시 부산진구,medium,iPhone,True
00008576,여성,24,대학생,부산시 해운대구,low,iPhone,False
00008577,여성,53,직장인,광주시 북구,high,Galaxy,True
00008578,남성,47,기타,대구시 중구,medium,Galaxy,True
00008579,여성,18,중고생,대구시 북구,low,Galaxy,True
00008580,남성,19,중고생,부산시 남구,low,iPhone,False
00008581,여성,19,중고생,인천시 부평구,high,iPhone,False
00008582,여성,17,중고생,서울시 강남구,high,Galaxy,True
00008583,남성,16,중고생,서울시 송파구,low,Galaxy,False
00008584,여성,30,직장인,부산시 부산진구,medium,Galaxy,True
00008585,여성,18,중고생,인천시 연수구,low,Galaxy,False
00008586,남성,18,기타,서울시 서초구,high,iPhone,False
00008587,여성,41,직장인,광주시 서구,medium,Galaxy,False
00008588,남성,49,기타,대전시 중구,high,Galaxy,True
00008589,여성,42,직장인,서울시 강남구,high,Galaxy,False
00008590,남성,26,대학생,서울시 마포구,medium,iPhone,False
00008591,여성,19,중고생,인천시 남동구,low,iPhone,False
00008592,남성,25,대학생,광주시 서구,high,iPhone,True
00008593,여성,70,기타,광주시 광산구,high,Galaxy,False
00008594,여성,15,중고생,인천시 연수구,low,iPhone,True
00008595,여성,35,기타,대전시 서구,medium,iPhone,True
00008596,여성,43,직장인,대구시 북구,low,Galaxy,True
00008597,여성,20,대학생,인천시 남동구,high,iPhone,False
00008598,여성,24,대학생,부산시 해운대구,low,Galaxy,True
00008599,여성,25,대학생,인천시 부평구,medium,iPhone,True
00008600,남성,16,기타,대구시 수성구,medium,iPhone,False
00008601,여성,18,중고생,서울시 강남구,medium,iPhone,True
00008602,남성,15,중고생,인천시 서구,high,iPhone,True
00008603,남성,32,직장인,광주시 북구,low,Galaxy,False
00008604,여성,23,대학생,서울시 강남구,low,iPhone,False
00008605,여성,70,기타,서울시 영등포구,high,Galaxy,False
00008606,여성,13,기타,부산시 남구,medium,iPhone,True
00008607,여성,14,중고생,서울시 송파구,medium,Galaxy,False
00008608,남성,22,대학생,대전시 유성구,high,Galaxy,True
00008609,여성,49,직장인,인천시 남동구,low,iPhone,True
00008610,여성,19,중고생,부산시 동래구,low,iPhone,False
00008611,남성,46,직장인,부산시 동래구,high,Galaxy,False
00008612,남성,19,기타,인천시 부평구,low,iPhone,True
00008613,여성,16,기타,대구시 달서구,low,Galaxy,False
00008614,여성,20,대학생,인천시 남동구,high,Galaxy,True
00008615,여성,16,중고생,인천시 연수구,medium,Galaxy,False
00008616,남성,25,대학생,서울시 강남구,low,iPhone,False
00008617,여성,19,중고생,서울시 마포구,low,Galaxy,False
00008618,남성,47,직장인,대구시 북구,low,Galaxy,True
00008619,남성,41,기타,인천시 남동구,low,Galaxy,False
00008620,남성,16,중고생,대구시 달서구,medium,Galaxy,False
00008621,남성,23,대학생,광주시 광산구,high,iPhone,True
00008622,여성,22,대학생,광주시 북구,low,iPhone,False
00008623,여성,22,대학생,광주시 서구,high,iPhone,True
00008624,기타,48,기타,부산시 수영구,low,Galaxy,True
00008625,남성,18,중고생,광주시 서구,low,iPhone,False
00008626,여성,29,직장인,대구시 달서구,medium,iPhone,True
00008627,여성,32,직장인,인천시 서구,high,iPhone,True
00008628,남성,54,직장인,광주시 서구,medium,Galaxy,True
00008629,여성,16,중고생,부산시 남구,medium,iPhone,False
00008630,남성,20,대학생,대전시 중구,medium,iPhone,True
00008631,여성,14,중고생,광주시 서구,medium,iPhone,False
00008632,여성,45,기타,서울시 강남구,medium,iPhone,True
00008633,기타,51,직장인,부산시 수영구,low,Galaxy,False
00008634,여성,55,기타,대전시 서구,high,Galaxy,False
00008635,여성,15,중고생,서울시 서초구,medium,Galaxy,True
00008636,남성,21,대학생,대전시 유성구,low,iPhone,True
00008637,여성,16,중고생,광주시 서구,low,iPhone,False
00008638,남성,58,기타,부산시 해운대구,low,iPhone,True
00008639,여성,26,대학생,대구시 중구,medium,Galaxy,False
00008640,남성,21,대학생,대전시 중구,high,iPhone,False
00008641,남성,25,대학생,광주시 서구,low,Galaxy,True
00008642,여성,22,대학생,광주시 광산구,high,iPhone,False
00008643,남성,18,중고생,대구시 수성구,medium,iPhone,False
00008644,여성,37,직장인,대구시 북구,medium,iPhone,True
00008645,남성,26,대학생,서울시 마포구,high,iPhone,False
00008646,남성,18,중고생,인천시 부평구,low,iPhone,False
00008647,여성,39,기타,서울시 강남구,medium,iPhone,True
00008648,남성,18,기타,부산시 수영구,high,iPhone,False
00008649,남성,35,직장인,인천시 서구,high,iPhone,True
00008650,여성,42,직장인,대구시 수성구,low,iPhone,False
00008651,여성,64,기타,대구시 수성구,low,Galaxy,False
00008652,남성,25,대학생,서울시 종로구,high,iPhone,False
00008653,여성,44,직장인,대구시 북구,medium,Galaxy,True
00008654,남성,12,기타,서울시 영등포구,high,Galaxy,True
00008655,여성,31,기타,대구시 북구,medium,iPhone,True
00008656,여성,14,중고생,서울시 강남구,low,Galaxy,True
00008657,여성,23,대학생,대전시 중구,high,iPhone,False
00008658,남성,16,중고생,광주시 서구,medium,iPhone,False
00008659,남성,58,기타,광주시 광산구,low,Galaxy,True
00008660,여성,36,기타,서울시 종로구,high,iPhone,False
00008661,남성,16,중고생,대구시 북구,high,iPhone,True
00008662,여성,47,직장인,대전시 유성구,medium,Galaxy,True
00008663,여성,47,직장인,광주시 광산구,high,Galaxy,False
00008664,남성,23,대학생,대구시 수성구,low,Galaxy,False
00008665,여성,55,직장인,대전시 중구,high,Galaxy,False
00008666,여성,33,직장인,광주시 광산구,low,Galaxy,True
00008667,남성,23,기타,대전시 유성구,high,Galaxy,True
00008668,여성,31,직장인,부산시 동래구,high,Galaxy,False
00008669,남성,19,중고생,인천시 서구,low,iPhone,True
00008670,여성,20,대학생,대구시 수성구,high,iPhone,False
00008671,여성,31,기타,대전시 유성구,medium,iPhone,False
00008672,여성,19,중고생,대구시 달서구,low,iPhone,False
00008673,여성,49,직장인,대구시 북구,low,Galaxy,False
00008674,여성,17,중고생,대전시 중구,low,iPhone,False
00008675,여성,23,대학생,대전시 서구,low,iPhone,False
00008676,남성,20,대학생,대전시 유성구,high,iPhone,False
00008677,여성,47,기타,광주시 광산구,medium,iPhone,True
00008678,남성,25,대학생,대구시 북구,high,iPhone,False
00008679,남성,24,대학생,인천시 서구,low,iPhone,False
00008680,남성,12,기타,부산시 해운대구,high,Galaxy,False
00008681,여성,22,대학생,부산시 남구,medium,iPhone,False
00008682,여성,16,중고생,대전시 중구,low,iPhone,True
00008683,여성,21,기타,서울시 서초구,medium,iPhone,True
00008684,남성,19,중고생,서울시 영등포구,low,Galaxy,False
00008685,여성,29,기타,광주시 북구,medium,iPhone,False
00008686,남성,27,직장인,대전시 서구,high,Galaxy,False
00008687,여성,16,중고생,광주시 광산구,medium,Galaxy,False
00008688,남성,53,직장인,서울시 종로구,high,iPhone,False
00008689,기타,43,기타,대구시 수성구,low,Galaxy,True
00008690,여성,49,직장인,서울시 영등포구,high,Galaxy,False
00008691,여성,14,중고생,부산시 수영구,high,Galaxy,True
00008692,여성,20,대학생,인천시 남동구,low,iPhone,False
00008693,남성,15,중고생,대전시 중구,high,Galaxy,True
00008694,여성,20,대학생,서울시 서초구,low,Galaxy,True
00008695,여성,20,대학생,광주시 북구,high,Galaxy,False
00008696,여성,18,기타,대전시 유성구,medium,iPhone,False
00008697,여성,20,대학생,대구시 달서구,medium,iPhone,True
00008698,남성,49,직장인,광주시 서구,medium,Galaxy,True
00008699,남성,44,기타,서울시 강남구,high,iPhone,False
00008700,여성,20,대학생,인천시 연수구,low,Galaxy,True
00008701,남성,29,직장인,대구시 중구,medium,Galaxy,True
00008702,남성,23,기타,광주시 광산구,low,Galaxy,True
00008703,남성,47,직장인,부산시 부산진구,high,iPhone,True
00008704,남성,23,대학생,부산시 부산진구,high,iPhone,False
00008705,남성,23,대학생,광주시 서구,high,iPhone,False
00008706,여성,43,직장인,인천시 부평구,low,Galaxy,True
00008707,남성,23,대학생,대구시 중구,medium,Galaxy,True
00008708,남성,24,대학생,광주시 북구,high,iPhone,False
00008709,여성,20,대학생,대전시 유성구,low,iPhone,True
00008710,여성,37,직장인,대구시 북구,medium,Galaxy,False
00008711,여성,17,중고생,대구시 수성구,medium,Galaxy,False
00008712,남성,16,중고생,부산시 남구,medium,iPhone,False
00008713,남성,29,기타,서울시 강남구,low,iPhone,False
00008714,여성,18,중고생,부산시 해운대구,low,Galaxy,True
00008715,여성,23,대학생,대구시 북구,low,iPhone,False
00008716,남성,67,기타,서울시 마포구,high,Galaxy,False
00008717,여성,14,기타,인천시 서구,medium,iPhone,True
00008718,여성,39,직장인,서울시 서초구,high,Galaxy,False
00008719,남성,22,대학생,대구시 수성구,medium,iPhone,True
00008720,여성,16,중고생,서울시 영등포구,high,Galaxy,False
00008721,여성,20,대학생,광주시 서구,low,Galaxy,False
00008722,여성,55,직장인,광주시 서구,high,Galaxy,False
00008723,여성,41,직장인,부산시 남구,high,Galaxy,True
00008724,여성,19,중고생,광주시 북구,low,iPhone,True
