ID,제목,저자,발행처,발행년월일,발행년,수량,가격,본문언어,비매품여부,이용대상,카테고리
NBC20241597093,중국어 국제회의 통역노트,손지봉,이화여자대학교출판문화원,2024-01-29,2024,223 p.,28100,kor,N,일반,외국어
NBC20241597094,중국어 대중가요 가사해설,김형진,부크크,2024-06-18,2024,77 p.,11200,kor,N,일반,외국어
NBC20241536444,중국어 듣기 연습,손정애(KAC201722117);최성은(KAC201205503);류위(KAC202203718),KNOU Press(한국방송통신대학교출판문화원),2024-04-01,2024,"vi, 343, 114 p.",29800,chi,N,일반,외국어
NBC20241597095,중국어 문법 발달사,스위즈;전영근;이선,역락,2024-11-29,2024,712 p.,40400,kor,N,전문,외국어
NBC20241597096,중국어 문법론 15강,루젠밍;선양;진지스;박정구;김현철,서울대학교출판문화원,2024-04-20,2024,543 p.,25600,kor,N,전문,외국어
NBC20241597097,중국어 어법 가이드,성시훈,에듀컨텐츠·휴피아,2024-06-28,2024,210 p.,21100,kor,N,일반,외국어
NBC20241597098,중국어 어휘 해석,후문옥;증무;하유;왕분;윤소영,武松,2024-09-15,2024,218 p.,22200,kor,N,일반,외국어
NBC20241597099,중국어 음성학의 이해,이옥주,역락,2024-04-20,2024,303 p.,14300,kor,N,전문,외국어
NBC20241597100,중국어 직독직해,STT Books,STT Books,2024-02-27,2024,190 p.,11300,kor,N,일반,외국어
NBC20241597101,중국어 천자문 독학으로 끝내기,주흥사;이상범,마음연결,2024------,2024,257 p.,43000,kor,N,일반,외국어
NBC20241597102,중국어 초급독해 永不分?,김형진,부크크,2024-08-12,2024,199 p.,32900,kor,N,일반,외국어
NBC20241597103,중국어 한자암기박사,박원길;박정서,SD에듀 시대고시기획,2024-07-25,2024,562 p.,43300,kor,N,일반,외국어
NBC20241597104,중국어 한자암기박사,박원길;박정서,SD에듀 시대고시기획,2024-02-20,2024,472 p.,32400,kor,N,일반,외국어
NBC20241536445,중국어 한자암기박사,박원길(KAC201201488);박정서(KAC201702010),SD에듀,2024-02-20,2024,472 p.,23800,kor,N,일반,외국어
NBC20241536446,중국어 한자암기박사,박원길(KAC201201488);박정서(KAC201702010),시대에듀,2024-07-25,2024,562 p.,31100,chi,N,일반,외국어
NBC20241597105,중국어 해석문법,김의수;한춘희;신박,부크크,2024-07-11,2024,152 p.,44100,kor,N,일반,외국어
NBC20241597106,"중국어, 실수해도 괜찮아!",이동은,시사중국어사 시사북스,2024-07-05,2024,231 p.,22100,kor,N,일반,외국어
NBC20241536447,중국어구어실습,손정애(KAC201722117);취샤오뤼(KAC201217359),KNOU Press(한국방송통신대학교출판문화원),2024-04-01,2024,"vii, 243, 138 p.",30300,chi,N,일반,외국어
NBC20241597107,중국어권 한국어 학습자를 위한 상호문화교육 연구,황뤄잉,역락,2024-01-29,2024,180 p.,30600,kor,N,전문,외국어
NBC20241597134,중급 영어로 가는 결정적 단어들,오석태,사람in,2024-03-04,2024,288 p.,10600,kor,N,일반,외국어
NBC20241597135,중급 일본어 어휘ㆍ문형 해설,이동욱;이병만,제이앤씨,2024------,2024.0,261 p.,10100,kor,N,일반,외국어
NBC20241597179,중등교원 임용고사의 영미시 출제 경향과 영어교육과 교과수업 연구,김택중,Moonwon Media(문원미디어),2024-03-13,2024,100 p.,28800,kor,N,전문,외국어
NBC20241536481,중성미자 천문학의 탄생,고시바 마사토시(KAC199631701);한명수(KAC201507979),전파과학사,2024-02-06,2024,전자책 1책,23000,jpn,N,일반,소설/문학
NBC20241597197,중성미자 천문학의 탄생,고시바 마사토시;한명수,전파과학사,2024------,2024,전자책 1책,33300,kor,N,일반,소설/문학
NBC20241597238,중학 영단어 암기법,연상달인,해드림출판사,2024-02-15,2024,311 p.,25500,kor,N,아동청소년,외국어
NBC20241597239,중학 영어의 결정적 단어들:,김경하,사람in,2024------,2024.0,255 p.,15100,kor,N,일반,외국어
NBC20241597241,중학교 입학 전 영어 공부,유지현,유노라이프 유노콘텐츠그룹,2024-12-25,2024,243 p.,33100,kor,N,일반,외국어
NBC20241536515,중한 문학 교류와 번역 연구,김장선(KAC201231424),역락,2024-02-20,2024,440 p.,34900,kor,N,일반,소설/문학
NBC20241536521,즐거운 갓생 생활 중국어,김은주(KAC201328248);한미애(KAC202201453),백산출판사,2024-03-20,2024,115 p.,22800,chi,N,일반,외국어
NBC20241597359,지구를 건강하게 만드는 탄소중립 7단어,이신옥;정종영;수성구청소년수련관 바람개비,부카,2024-07-05,2024,186 p.,29500,kor,N,아동청소년,외국어
NBC20241597372,지구를 지키는 환경지킴이 어린이 특공대,문지후,부크크,2024-06-25,2024,58 p.,27000,kor,N,아동청소년,어린이
NBC20241597398,지구촌 어린이들의 학교생활,Schaksmeier Clara;Pete Pauline;김영진,주니어RHK 알에이치코리아,2024-08-30,2024,67 p.,11100,kor,N,아동청소년,어린이
NBC20241597408,지극히 사적인 단어들,신하은,부크크,2024-04-18,2024,171 p.,28900,kor,N,일반,외국어
NBC20241597517,지능 기계요소설계,오상엽(KAC201722269),GS인터비전,2024-02-25,2024,"vii, 310 p.",32700,kor,N,전문,소설/문학
NBC20241597518,지능 기계요소설계,오상엽,GS인터비전,2024------,2024.0,전자책 1책,31700,kor,U,일반,소설/문학
NBC20241597563,지명여중 추리소설 창작반,김하연,특별한서재,2024-10-14,2024,191 p.,20100,kor,N,아동청소년,소설/문학
NBC20241597614,지브리의 문학,스즈키 도시오;황의웅,대원씨아이,2024-05-31,2024,491 p.,20600,kor,N,일반,소설/문학
NBC20241597675,지역 내 보건·의료 데이터 통합 체계 구축을 위한 기초 연구,고영규;김태훈;김민정,부산광역시 공공보건의료지원단,2024-01-01,2024,"v, 108 p.",28400,kor,Y,전문,IT/컴퓨터
NBC20241597679,지역 자치의 로컬 미학·윤리학·정치학·신학·인문학,김광영;가정호;김경석;김대원;김수안;김애향;초용성;김세영;이경식;장석순;최영호;황성민,제일출판,2024------,2024,252 p.,21700,kor,N,일반,소설/문학
NBC20241536589,지역내 보건·의료 데이터 통합 체계 구축을 위한 기초 연구,고영규;김태훈;김민정,부산광역시 공공보건의료지원단,2024-01---,2024,"v, 108 p.",15000,kor,Y,일반,IT/컴퓨터
NBC20241597985,직역하면 똥망하는 토익숙어 진짜토익숙어,정성희,스터디허시,2024-06-04,2024,73 p.,18600,kor,N,일반,외국어
NBC20241598005,진가영 영어,진가영,박문각(박문각출판),2024-12-10,2024,117 p.,17500,kor,N,일반,외국어
NBC20241598006,진가영 영어,진가영,박문각(박문각출판),2024-07-30,2024,471 p.,34200,kor,N,일반,외국어
NBC20241598007,진가영 영어,진가영,박문각(박문각출판),2024-07-15,2024,119 p.,37700,kor,N,일반,외국어
NBC20241598008,진가영 영어,진가영,박문각(박문각출판),2024-07-19,2024,175 p.,12200,kor,N,일반,외국어
NBC20241598009,진가영 영어,진가영,박문각(박문각출판),2024-01-25,2024,124 p.,25500,kor,N,일반,외국어
NBC20241598010,진가영 영어,진가영,박문각(박문각출판),2024-08-16,2024,227 p.,21900,kor,N,일반,외국어
NBC20241598011,진가영 영어,진가영,박문각(박문각출판),2024-08-05,2024,206 p.,19300,kor,N,일반,외국어
NBC20241598012,진가영 영어,진가영,박문각(박문각출판),2024-09-20,2024,157 p.,33300,kor,N,일반,외국어
NBC20241598013,진가영 영어,진가영,박문각(박문각출판),2024-09-20,2024,125 p.,35500,kor,N,일반,외국어
NBC20241598014,진가영 영어,진가영,박문각(박문각출판),2024-08-30,2024,221 p.,13200,kor,N,일반,외국어
NBC20241598015,진가영 영어,진가영,박문각(박문각출판),2024-01-05,2024,191 p.,43200,kor,N,일반,외국어
NBC20241598016,진가영 영어,진가영,박문각(박문각출판),2024-11-15,2024,91 p.,13800,kor,N,일반,외국어
NBC20241598017,진가영 영어,진가영,박문각(박문각출판),2024-11-25,2024,86 p.,42500,kor,N,일반,외국어
NBC20241598018,진가영 영어,진가영,박문각(박문각출판),2024-05-30,2024,151 p.,30400,kor,N,일반,외국어
NBC20241598019,진가영 영어,진가영,박문각(박문각출판),2024-06-25,2024,179 p.,32500,kor,N,일반,외국어
NBC20241598125,진짜 여행 일본어,시원스쿨어학연구소,에스제이더블유인터내셔널 시원스쿨닷컴,2024-03-13,2024,191 p.,40900,kor,N,일반,외국어
NBC20241598126,진짜 여행 일본어:,시원스쿨어학연구소,시원스쿨닷컴,2024------,2024,239 p.,19900,kor,N,일반,외국어
NBC20241598185,질적 연구를 위한  빅 데이터,Mills Kathy ;서은영,학지사메디컬,2024------,2024,"xvii, 126 p.",39100,kor,N,일반,IT/컴퓨터
NBC20241598277,짝단어,황 리차드,브라운 라이스,2024-08-01,2024,96 p.,18200,kor,N,일반,외국어
NBC20241598278,짝단어,황 리차드,브라운 라이스,2024-08-01,2024,96 p.,32000,kor,N,일반,외국어
NBC20241536667,짧은 소설 긴 소설,김상곤(KAC201506084),소나기 크리에이티브,2024-07-10,2024,전자책 1책,19000,kor,N,일반,소설/문학
NBC20241598324,차량데이터 이용 현황 및 보험회사 시사점,보험연구원;천지연;임석희,보험연구원,2024------,2024,85 p.,19400,kor,U,일반,IT/컴퓨터
NBC20241598360,착! 붙는 일본어 독학 첫걸음,일본어 공부기술연구소,시사일본어사 시사북스,2024------,2024,252 p.,13100,kor,N,일반,외국어
NBC20241598361,착! 붙는 일본어 상용한자 1026,일본어 공부기술연구소.,시사일본어사,2024------,2024.0,291 p.,40600,kor,N,일반,외국어
NBC20241598362,착! 붙는 중국어,허은진;츠징위;eteecy;김숙희;지창훈,시사중국어사 시사북스,2024-08-10,2024,255 p.,33400,kor,N,일반,외국어
NBC20241598363,착! 붙는 중국어 문법,중국어공부기술연구소,시사중국어사(시사북스),2024------,2024,204 p.,32800,kor,U,일반,외국어
NBC20241598399,찰스 디킨스 고딕 소설 단편선,Dickens Charles;미스터 고딕;정진영,YES24,2024------,2024,전자책 1책,21100,kor,N,일반,소설/문학
NBC20241598401,찰스와 매리 램의 에세이,Lamb Charles;Lamb Mary;위즈덤커넥트.편집부,YES24,2024------,2024,전자책 1책,35700,kor,N,일반,소설/문학
NBC20241536693,참 쉬운 토익,박혜영(KAC201223807);전지원(KAC201227546),다락원,2024-02-13,2024,"215, 95 p.",22400,eng,N,일반,외국어
NBC20241536694,참 쉬운 토익,박혜영(KAC201223807);전지원(KAC201227546),다락원,2024-02-13,2024,"231, 79 p.",32100,eng,N,일반,외국어
NBC20241598413,참 쉬운 토익,박혜영;전지원,다락원,2024-01-15,2024,231 p.,22100,kor,N,일반,외국어
NBC20241598414,참 쉬운 토익,박혜영;전지원,다락원,2024-01-15,2024,215 p.,28300,kor,N,일반,외국어
NBC20241598442,참여형 초등 영어 수업 노하우,박선영,미래와경영,2024------,2024.0,301 p.,14100,kor,N,일반,외국어
NBC20241598448,참토익 complete 800+,김진영;강상진,다락원,2024-06-17,2024,271 p.,16700,kor,N,일반,외국어
NBC20241536712,창세기의 인문학,박종규(KAC201803729),키메이커,2024-08-02,2024,494 p.,10500,kor,N,일반,소설/문학
NBC20241598584,창세기의 인문학,박종규,퍼플,2024-07-25,2024,494 p.,34900,kor,N,일반,소설/문학
NBC20241598626,창작시와 영어교육기행,김영철,작가와비평,2024-07-15,2024,111 p.,41800,kor,N,일반,외국어
NBC20241598730,채만식 소설어 사전,임무출;최기호,아로파,2024------,2024,811 p.,10100,kor,N,일반,소설/문학
NBC20241598731,채만식의 민족문학,공종구,역락,2024-04-15,2024,204 p.,20800,kor,N,전문,소설/문학
NBC20241536741,챗GPT SQL,이광춘,한국 R 사용자회,2024-02-17,2024,"viii, 216 p.",26600,kor,N,일반,IT/컴퓨터
NBC20241536742,챗GPT 데이터 과학,이광춘,한국 R 사용자회,2024-04-12,2024,"viii, 408 p.",14900,kor,N,일반,IT/컴퓨터
NBC20241598865,챗GPT 독학 영어 혁명:,의학노트쌤,넥서스,2024------,2024,272 p.,44200,kor,N,일반,외국어
NBC20241598873,챗GPT 슬기로운 일상생활의 자동화,주방현;윤명희;이동호,광문각출판미디어,2024-01-22,2024,270 p.,10500,kor,N,일반,어린이
NBC20241598881,챗GPT 초등영어글쓰기,이지연;이승주,부크크,2024-10-22,2024,289 p.,32500,kor,N,일반,외국어
NBC20241536744,챗GPT 코딩,이광춘,한국 R 사용자회,2024-03-23,2024,"viii, 420 p.",40800,kor,N,일반,IT/컴퓨터
NBC20241598888,챗GPT로 데이터 분석 가로채기,박경하,Digital Books(디지털북스),2024-09-20,2024,237 p.,35200,kor,N,전문,IT/컴퓨터
NBC20241598890,챗GPT로 마케팅 데이터 분석하기,박경아,루비페이퍼,2024------,2024,272 p.,40700,kor,N,일반,IT/컴퓨터
NBC20241598891,챗GPT로 쓰는 단편소설,짜근별;장아영;신원미상;한기수;@소머즈;고니;호호만두,지니책방,2024-09-28,2024,137 p.,30400,kor,N,일반,소설/문학
NBC20241598894,챗GPT를 활용한 파이썬 프로그래밍,김종덕,아이티포럼,2024------,2024,513 p.,13000,kor,N,일반,IT/컴퓨터
NBC20241598898,챗GPT와 파이썬으로 주식 자동매매 앱 및 웹 투자 리포트 만들기,박찬의,앤써북,2024-05-20,2024,226 p.,34600,kor,N,일반,IT/컴퓨터
NBC20241598918,처음 만나는 통계와 데이터분석,윤정연,한국금융연수원(한국금융연수원 출판미디어사업부),2024-04-01,2024,338 p.,24800,kor,N,일반,IT/컴퓨터
NBC20241598930,처음 써보는 역사소설·역사평설·인물평전 글쓰기 수업,박상하,주류성(주류성출판사),2024-09-23,2024,256 p.,30300,kor,N,일반,소설/문학
NBC20241599079,천문학 이야기,정태성,코스모스,2024-01-25,2024,222 p.,32600,kor,N,전문,소설/문학
NBC20241599080,천문학 콘서트,이광식,더숲,2024-04-22,2024,429 p.,35900,kor,N,일반,소설/문학
NBC20241599081,천문학과 생물학적 관점에서 본 창조론,김동찬,좋은땅,2024-09-07,2024,177 p.,14600,kor,N,일반,소설/문학
NBC20241599082,천문학자들이 코딩하느라 바쁘다고?,이정환;김소희,나무를 심는 사람들,2024-02-15,2024,247 p.,26100,kor,N,아동청소년,IT/컴퓨터
NBC20241599083,천문학적 관점에서 본 창조론,김동찬,좋은땅,2024-06-27,2024,147 p.,29500,kor,N,일반,소설/문학
NBC20241536807,천문학적 관점에서 본 창조론,김동찬(KAC202411477),좋은땅,2024-06-27,2024,149 p.,41400,kor,N,일반,소설/문학
NBC20241599103,천산보 2시집,박달목,고요아침,2024-03-11,2024,267 p.,13200,kor,N,일반,소설/문학
NBC20241599300,철학자의 고전문학 에세이,김영숙,Parden(파든),2024-09-30,2024,297 p.,25000,kor,N,일반,소설/문학
NBC20241599301,철학자의 고전문학 에세이,김영숙,FARDEN,2024------,2024,온라인자료 1책(300 p.),36900,kor,N,일반,소설/문학
NBC20241599509,청소년 소설 즐겁게 읽기,김명순,좋은땅,2024-07-15,2024,291 p.,27300,kor,N,일반,소설/문학
NBC20241537054,청소년 소설 즐겁게 읽기,김명순,좋은땅,2024-07-25,2024,전자책 1책,41000,kor,N,일반,소설/문학
NBC20241599560,청소년을 위한 과학 인문학,김호연;양홍석;우석영;이권우;이상욱;이정모;송상용;장익준;황임경,지노,2024-11-30,2024,205 p.,35000,kor,N,아동청소년,소설/문학
NBC20241537075,청소년을 위한 두 글자 인문학,김경윤(KAC201301131);노대원(KAC201404820);박병기(KAC201206141);박상익(KAC201318015);안광복(KAC201220306);양해림(KAC201209473);유강하(KAC201225154);편상범(KAC201725886);홍세화(KAC201208016),지노,2024-07-12,2024,전자책 1책,17900,kor,N,아동청소년,소설/문학
NBC20241599567,청소년을 위한 진로 인문학,강봉숙;김별아;김성희;김준철;김호연;문경수;서정민갑;원재훈;이동학;최삼경,지노,2024-04-26,2024,189 p.,22800,kor,N,아동청소년,소설/문학
NBC20241599571,청소년을 위한 해양인문학,김하영;강기화;박그루;박미라;김은아;이상미;이영아;한세경;홍정화;안미란;한정기;이윤길;국립부경대학교.인문한국플러스사업단,해피북미디어,2024-09-20,2024,239 p.,28700,kor,N,아동청소년,소설/문학
NBC20241599586,청솔시집,한상찬,베테랑 콤 출판사,2024-01-20,2024,88 p.,39700,kor,N,일반,소설/문학
NBC20241599599,청주시 국공립어린이집 운영 매뉴얼,방혜선;김선미;신나리;황혜원,청주복지재단,2024-04-01,2024,204 p.,29800,kor,Y,전문,어린이
NBC20241599643,청크로 마스터하는 영어 원서 읽기,이승현,리즈앤북스,2024------,2024.0,전자책 1책,12900,kor,N,일반,외국어
NBC20241599694,초거대 생성형 인공지능 기술 전망과 산업별 AI-데이터 활용사례 현황분석,알앤디정보센터;R＆D정보센터.,지식산업정보원,2024------,2024.0,616 p.,24100,kor,N,일반,IT/컴퓨터
NBC20241599716,초기 그리스의 문학과 철학,Fr?nkel Hermann Ferdinand;김남우;홍사현;洪思賢,사월의책,2024------,2024,"xxii, 1048 p.",37800,kor,N,일반,소설/문학
NBC20241599764,"초등 영어 글쓰기, 한 권으로 끝",변예림,미다스북스,2024-03-25,2024,263 p.,26200,kor,N,일반,외국어
NBC20241599765,초등 영어 세 문장 쓰기,김지은,사람in,2024-05-13,2024,198 p.,19400,kor,N,아동청소년,외국어
NBC20241599766,초등 영어 식스,권태형,북북북,2024------,2024.0,523 p.,32000,kor,U,일반,외국어
NBC20241599767,초등 영어 한 문장 쓰기,김지은,사람in,2024-05-13,2024,235 p.,29600,kor,N,아동청소년,외국어
NBC20241599770,초등 정보보안 인문학,박남제;최은선;원채은;한국정보교육학회,홍릉,2024-04-11,2024,144 p.,43100,kor,N,아동청소년,IT/컴퓨터
NBC20241599786,초등생을 위한 하루 24시간 영어로 말하기,Stapleton Giovanna;Kim Anne,동양북스,2024-02-23,2024,144 p.,27400,kor,N,아동청소년,외국어
NBC20241537102,초등영어신문,주니어헤럴드;넥서스.영어교육연구소(KAB202206702),넥서스,2024-07-19,2024,전자책 1책,26700,eng,N,아동청소년,외국어
NBC20241599790,초등육아맘들을 위한 따뜻한 그림책 수업,문초희,부크크,2024-08-06,2024,96 p.,20900,kor,N,일반,어린이
NBC20241599883,초연결 시대를 여는 차세대 네트워크(6G) 핵심기술 개발 동향과 향후 전망,IRS Global.,IRS Global,2024------,2024.0,389 p.,22700,kor,N,일반,IT/컴퓨터
NBC20241599886,"초연결시대, 공존의 치유인문학",이영의;박제철;조병철;박인성;홍단비;최병욱;이양숙;강원대학교.인문과학연구소,산책,2024-07-01,2024,238 p.,10300,kor,Y,전문,소설/문학
NBC20241599912,초자동화 시대가 온다,Wilson Robb;Tyson Josh;이윤진,Jpub,2024------,2024.0,전자책 1책,32700,kor,N,일반,어린이
NBC20241599913,초자동화 시대가 온다,Wilson Robb;Tyson Josh;이윤진,Jpub(제이펍),2024-04-04,2024,336 p.,26900,kor,N,일반,어린이
NBC20241599927,초한지 인문학,민관동,學古房,2024-02-23,2024,339 p.,21000,kor,N,전문,소설/문학
NBC20241600027,최상규 소설시학,최순종,충남대학교출판문화원,2024-05-31,2024,311 p.,32000,kor,N,전문,소설/문학
NBC20241600043,최소한의 데이터 리터러시,송석리;황수빈;이정윤;정유진,길벗,2024-02-15,2024,227 p.,30800,kor,N,일반,IT/컴퓨터
NBC20241537147,최소한의 데이터 리터러시,송석리(KAC202160034);황수빈;이정윤;정유진,길벗,2024-02-24,2024,전자책 1책,42600,kor,N,일반,IT/컴퓨터
NBC20241600136,최초의 소설 시누헤 이야기,유성환,H(휴머니스트출판그룹),2024-05-20,2024,291 p.,30500,kor,N,일반,소설/문학
NBC20241600139,최해주 첫번째 희곡집,최해주,좋은땅,2024-08-12,2024,340 p.,40900,kor,N,일반,소설/문학
NBC20241537164,최해주 첫번째 희곡집,최해주,좋은땅,2024-09-04,2024,전자책 1책,44200,kor,N,일반,소설/문학
NBC20241600161,추리소설가의 살인사건,히가시노 게이고;민경욱,소미미디어,2024-07-22,2024,295 p.,39100,kor,N,일반,소설/문학
NBC20241600162,추리소설로 철학하기,백휴,나비클럽,2024-01-31,2024,454 p.,14300,kor,N,일반,소설/문학
NBC20241600163,추리소설로 철학하기,백휴,나비클럽,2024-03-20,2024,454 p.,35100,kor,N,일반,소설/문학
NBC20241600166,추사 김정희 시집,탁양현,Pubple(퍼플),2024-02-04,2024,99 p.,36000,kor,N,일반,소설/문학
NBC20241600295,충청권 소설의 숨결,리헌석,오늘의문학사,2024-09-05,2024,278 p.,11500,kor,N,일반,소설/문학
NBC20241537219,취업에 유리한 장점 100배 극대화 영어 자기소개,토토의 전략,이페이지,2024-02-29,2024,전자책 1책,16000,eng,N,일반,외국어
NBC20241600418,치유와 위로의 새너토리엄 문학,가지이 모토지로;호리 다쓰오;요코미쓰 리이치;다자이 오사무;김효순;김현;박채연;안다혜;이정화;최선아;최승훈,역락,2024-04-30,2024,532 p.,13900,kor,N,일반,소설/문학
NBC20241600462,친구의 여동생이 관능 소설의 모델이 되어주겠다고 한다,아키라 아카츠키;오료;정우주,소미미디어,2024-08-15,2024,233 p.,11400,kor,N,일반,소설/문학
NBC20241600463,친구의 여동생이 관능 소설의 모델이 되어주겠다고 한다,아키라 아카츠키;오료;정우주,소미미디어,2024-05-15,2024,297 p.,15900,kor,N,일반,소설/문학
NBC20241537257,친절 서웅씨 시집,김서웅,키메이커,2024-09-06,2024,전자책 1책,23300,kor,N,일반,소설/문학
NBC20241600484,친절한 관광 서비스 영어,김지회,백산출판사,2024-11-30,2024,273 p.,33800,kor,N,전문,외국어
NBC20241600485,친절한 관광 서비스 영어=,김지회,백산,2024------,2024,273 p.,20000,kor,N,일반,외국어
NBC20241537303,커리어 스킬업 파이썬 업무 자동화,손원준,길벗,2024-07-11,2024,전자책 1책,15900,kor,N,일반,IT/컴퓨터
NBC20241600756,커리어 스킬업 파이썬 업무 자동화,손원준,길벗,2024-06-20,2024,492 p.,44200,kor,N,전문,IT/컴퓨터
NBC20241600911,코드팩토리의 플러터 프로그래밍,최지호,Golden Rabbit(골든래빗),2024-02-01,2024,791 p.,24600,kor,N,전문,IT/컴퓨터
NBC20241537338,코드팩토리의 플러터 프로그래밍,최지호,골든래빗(Golden Rabbit),2024-02-01,2024,791 p.,38100,kor,N,일반,IT/컴퓨터
NBC20241600912,코딩 없이 배우는 데이터 분석,황보현우;한노아,성안북스,2024------,2024.0,전자책 1책,28300,kor,N,일반,IT/컴퓨터
NBC20241537339,코딩 자율학습 Vue.js 프런트엔드 개발 입문,김기수,길벗,2024-06-10,2024,전자책 1책,25700,kor,N,일반,IT/컴퓨터
NBC20241600913,코딩 자율학습 Vue.js 프런트엔드 개발 입문,김기수,길벗,2024-06-10,2024,576 p.,23400,kor,N,전문,IT/컴퓨터
NBC20241600914,코딩 자율학습 리눅스 입문 with 우분투,런잇,길벗,2024-08-20,2024,556 p.,27400,kor,N,전문,IT/컴퓨터
NBC20241537340,코딩 자율학습 리눅스 입문 with 우분투,런잇,길벗,2024-08-28,2024,전자책 1책,29700,kor,N,일반,IT/컴퓨터
NBC20241600915,코딩 자율학습 자바 입문,최원효,길벗,2024-11-11,2024,400 p.,16600,kor,N,전문,IT/컴퓨터
NBC20241600916,코딩 테스트 합격자 되기,이선협;박경록,Golden Rabbit(골든래빗),2024-07-01,2024,767 p.,19400,kor,N,전문,IT/컴퓨터
NBC20241600917,코딩 테스트 합격자 되기,김희성;주형,Golden Rabbit(골든래빗),2024-03-01,2024,749 p.,34000,kor,N,전문,IT/컴퓨터
NBC20241537341,코딩 테스트 합격자 되기,이선협(KAC201772285);박경록(KAC202400799),Golden Rabbit(골든래빗),2024-08-01,2024,"767, 40 p.",17100,kor,N,일반,IT/컴퓨터
NBC20241537342,코딩 테스트 합격자 되기,김희성;주형,Golden Rabbit(골든래빗),2024-03-16,2024,"749, 40 p.",10200,kor,N,일반,IT/컴퓨터
NBC20241537343,코딩 테스트 합격자 되기,박경록(KAC202400799),Golden Rabbit(골든래빗),2024-05-16,2024,"831, 40 p.",44200,kor,N,일반,IT/컴퓨터
NBC20241600918,코딩 테스트 합격자 되기,박경록,Golden Rabbit(골든래빗),2024-05-01,2024,831 p.,19500,kor,N,전문,IT/컴퓨터
NBC20241600919,코딩 파이썬,김범식;박경배;강경인,오성미디어,2024-09-29,2024,355 p.,44700,kor,N,전문,IT/컴퓨터
NBC20241537344,"코딩과 디자인이 필요없는 돈이 되는 블로그 단, 1권으로 끝장내기",조경애,문학서재,2024-06-30,2024,91 p.,20300,kor,N,일반,IT/컴퓨터
NBC20241600920,"코딩도 하고, 사장도 합니다",한수봉,Jpub(제이펍),2024-02-02,2024,430 p.,30000,kor,N,일반,IT/컴퓨터
NBC20241600921,"코딩도 하고, 사장도 합니다",한수봉,Jpub(제이펍),2024------,2024,전자책 1책,26700,kor,N,일반,IT/컴퓨터
NBC20241600922,코딩셰프의 플러터 맛집,코딩셰프,루비페이퍼,2024-05-28,2024,716 p.,19000,kor,N,전문,IT/컴퓨터
NBC20241600923,코딩으로 배우는 미디어아트,김대우,홍릉,2024-11-10,2024,"xii, 275 p.",42700,kor,N,전문,IT/컴퓨터
NBC20241600943,코로나 이후 세계의 인문학,김동기,해드림출판사,2024-03-28,2024,341 p.,33500,kor,N,일반,소설/문학
NBC20241600975,코스페이시스 with 파이썬,이재우,생능북스 생능출판사,2024-06-20,2024,432 p.,10800,kor,N,전문,IT/컴퓨터
NBC20241601008,코코코코 놀이 그림책,김숙;석철원,북뱅크,2024-08-15,2024,[31] p.,44700,kor,N,아동청소년,어린이
NBC20241601010,코틀린 기반의 안드로이드 앱 프로그래밍,김정민;정현숙,이앤북스,2024-08-30,2024,213 p.,39400,kor,N,전문,IT/컴퓨터
NBC20241537368,코틀린 기반의 안드로이드 앱 프로그래밍,김정민(KAC201217476);정현숙(KAC201618324),이앤북스,2024-08-30,2024,213 p.,44600,kor,N,일반,IT/컴퓨터
NBC20241601016,코파일럿+엑셀 업무자동화 정석,권현욱,Digital Books(디지털북스),2024-08-20,2024,265 p.,42400,kor,N,전문,어린이
NBC20241601057,콜린스 어린이 영영사전,HarperCollins;Herbert-Liew Maria;강경이,월북주니어,2024------,2024.0,335 p.,30300,kor,N,일반,어린이
NBC20241601135,퀵 토익 문법 공식 60,박신규,PUB.365,2024------,2024.0,전자책 1책,28600,kor,N,일반,외국어
NBC20241601196,크리스천 인문학,이병선,한글,2024-03-20,2024,298 p.,33200,kor,N,전문,소설/문학
NBC20241601201,크리스천의 그림책 공부,박제민,생애,2024-01-09,2024,244 p.,26700,kor,N,일반,어린이
NBC20241601244,클라우드x보안 실무 가이드,황치하;양지언,프리렉,2024-03-28,2024,471 p.,32400,kor,N,전문,IT/컴퓨터
NBC20241601258,클래식과 에세이의 만남,정은실,수필과비평사,2024-05-14,2024,221 p.,32700,kor,N,일반,소설/문학
NBC20241601293,키메라 사랑 시집,이동우,부크크(Bookk),2024-03-18,2024,144 p.,16600,kor,N,일반,소설/문학
NBC20241601302,키워드 소설학,푸른사상,푸른사상(푸른사상사),2024-05-02,2024,255 p.,35500,kor,N,일반,소설/문학
NBC20241601420,타입스크립트 프로그래밍,전병선,리얼데브·러닝,2024------,2024,"ix,  303 p.",10500,kor,N,일반,IT/컴퓨터
NBC20241601469,탄소중립 + 데이터 분석,신지형,Pubple(퍼플),2024-04-15,2024,120 p.,29000,kor,N,일반,IT/컴퓨터
NBC20241601525,탑 어린이 중국어,김미홍;왕자치,창조와 지식,2024-06-09,2024,228 p.,26700,kor,N,아동청소년,어린이
